LOC_ID,ID_Provincia,CPA,Localidad,Provincia,Departamento,Long,Lat,noLNG,noLAT,ID_GEO,DeptoID,observaciones,fuente coordenadas
4208,X,X5974LGL,LAGUNA LARGA,CORDOBA,RIO SEGUNDO,"-63,8000","-31,7667","-63,8","-31,78333",5261,X13,,coincidentes varias bases
14282,X,X5965,LAS JUNTURAS,CORDOBA,RIO SEGUNDO,"-63,4333","-31,8167",,,5336,X13,,
14925,X,X5967,LUQUE,CORDOBA,RIO SEGUNDO,"-63,3667","-31,35",,,5518,X13,,
14940,X,X5988OJ8,MANFREDI,CORDOBA,RIO SEGUNDO,"-63,7500","-31,8333","-63,75","-31,85",5533,X13,,coincidentes varias bases
14948,X,X5965,MATORRALES,CORDOBA,RIO SEGUNDO,"-63,5167","-31,7333",,,5542,X13,,
2301,X,X5986ONC,ONCATIVO,CORDOBA,RIO SEGUNDO,"-63,6667","-31,9167","-63,68333","-31,91667",5619,X13,,coincidentes varias bases
4595,X,X5972PIL,PILAR,CORDOBA,RIO SEGUNDO,"-63,9000","-31,6833","-63,88333","-31,68333",5678,X13,,coincidentes varias bases
15073,X,X5967,PLAZA MINETTI,CORDOBA,RIO SEGUNDO,"-63,6933","-31,6633",,,5687,X13,,
2305,X,X5913POZ,POZO DEL MOLLE,CORDOBA,RIO SEGUNDO,"-62,9167","-32,0333","-62,93333","-32,01667",5716,X13,,wikipedia
3399,X,X5960RSE,RIO SEGUNDO,CORDOBA,RIO SEGUNDO,"-63,9167","-31,6667","-63,91667","-31,65",5820,X13,,coincidentes varias bases
31310,X,X5124SGT,SANTIAGO TEMPLE,CORDOBA,RIO SEGUNDO,"-64,1804","-31,4053",,,,X13,,coincidentes varias bases
15200,X,X5125,SANTIAGO TEMPLE,CORDOBA,RIO SEGUNDO,"-63,4167","-31,3833",,,5972,X13,,
4622,X,X5963VDR,VILLA DEL ROSARIO,CORDOBA,RIO SEGUNDO,"-63,5333","-31,5833","-63,46667","-31,58333",6111,X13,,coincidentes varias bases
4482,X,X5889MCL,MINA CLAVERO,CORDOBA,SAN ALBERTO,"-65,0000","-31,7167","-65,01667","-31,71667",5558,X16,,coincidentes varias bases
15148,X,X5871AL1,SAN PEDRO DE SAN ALBERTO,CORDOBA,SAN ALBERTO,"-65,3867","-31,7783","-65,00483","-31,71872",5915,X16,,coincidentes varias bases
4509,X,X5891VCB,VILLA CURA BROCHERO,CORDOBA,SAN ALBERTO,"-65,0167","-31,6833","-65,01667","-31,7",6102,X16,,coincidentes varias bases
15567,X,X5885,VILLA RAFAEL BENEGAS,CORDOBA,SAN ALBERTO,-65,"-31,875",,,6154,X16,,
15578,X,X5871,VILLA SARMIENTO,CORDOBA,SAN ALBERTO,"-65,19","-31,935",0,0,6166,X16,Villa Sarmiento (San Alberto),
14139,X,X5879,LA PAZ,CORDOBA,SAN JAVIER,"-65,1507","-31,8891",,,5185,X18,,
14740,X,X5885,LOS HORNILLOS,CORDOBA,SAN JAVIER,"-64,9833","-31,9",,,5459,X18,,
15100,X,X5873,POZO DEL MOLLE,CORDOBA,SAN JAVIER,"-65,2292","-32,1458",,,5715,X18,,
15234,X,X5870,TABANILLO,CORDOBA,SAN JAVIER,"-64,1417","-31,325",,,6009,X18,,
15311,X,X5885,VILLA DE LAS ROSAS,CORDOBA,SAN JAVIER,"-65,0667","-31,9333",,,6103,X18,,
2323,X,X5870VDO,VILLA DOLORES,CORDOBA,SAN JAVIER,"-65,2000","-31,9333","-65,2","-31,95",6115,X18,,coincidentes varias bases
4481,X,X5197VYA,VILLA YACANTO,CORDOBA,SAN JAVIER,"-65,0500","-32,0500","-65,03333","-32,05",6182,X18,,coincidentes varias bases
2758,X,X5949ALI,ALICIA,CORDOBA,SAN JUSTO,"-62,4833","-31,9500","-62,46667","-31,95",4237,X6,,coincidentes varias bases
2875,X,X2417ACH,ALTOS DE CHIPION,CORDOBA,SAN JUSTO,"-62,3500","-30,9500","-62,33333","-30,95",4257,X6,,coincidentes varias bases
2240,X,X2434ARR,ARROYITO,CORDOBA,SAN JUSTO,"-63,0500","-31,4167","-63,05","-31,43333",4271,X6,,coincidentes varias bases
2908,X,X5141BIA,BALNEARIA,CORDOBA,SAN JUSTO,"-62,6667","-31,0000","-62,68333",-31,4312,X6,,coincidentes varias bases
2921,X,X2400BNS,BARRIO 9 DE SETIEMB,CORDOBA,SAN JUSTO,"-61,9143","-31,4286","-62,08469","-31,42901",5171,X6,,coincidentes varias bases
3005,X,X2419BRI,BRINKMANN,CORDOBA,SAN JUSTO,"-62,0333","-30,8667","-62,03333","-30,86667",4344,X6,,coincidentes varias bases
13744,X,X5943,CAMPO BANDILLO,CORDOBA,SAN JUSTO,"-62,4833","-31,7",,,4376,X6,,
14025,X,X2419,COLONIA BOTTURI,CORDOBA,SAN JUSTO,"-62,0333","-30,9",,,4537,X6,,
4353,X,X2413ITP,COLONIA ITURRASPE,CORDOBA,SAN JUSTO,"-62,1944","-31,1111","-61,78333","-32,43333",4564,X6,,coincidentes varias bases
3083,X,X2424CMA,COLONIA MARINA,CORDOBA,SAN JUSTO,"-63,0667","-31,3833","-62,35","-31,23333",4588,X6,,wikipedia
14079,X,X2415WF4,COLONIA PALO LABRADO,CORDOBA,SAN JUSTO,"-62,0667","-31,0167","-61,91667","-31,35833",4595,X6,,coincidentes varias bases
3092,X,X2419CVI,COLONIA VIGNAUD,CORDOBA,SAN JUSTO,"-62,0333","-30,9000","-61,96667","-30,85",4623,X6,,coincidentes varias bases
2264,X,X2424,DEVOTO,CORDOBA,SAN JUSTO,"-62,3167","-31,4",,,4687,X6,,
3140,X,X5951EFT,EL FORTIN,CORDOBA,SAN JUSTO,"-62,3167","-31,9667","-62,31667","-31,96667",4770,X6,,coincidentes varias bases
4614,X,X2432,EL TIO,CORDOBA,SAN JUSTO,"-62,8","-31,3833",,,4870,X6,,
2266,X,X2413FRE,FREYRE,CORDOBA,SAN JUSTO,"-62,1000","-31,1667","-62,1","-31,16667",4940,X6,,coincidentes varias bases
14550,X,X2424,KILOMETRO 531,CORDOBA,SAN JUSTO,"-62,3778","-31,35",,,5029,X6,,
14636,X,X2434,LA CURVA,CORDOBA,SAN JUSTO,"-63,1333","-31,4833",,,5120,X6,,
3239,X,X2426,LA FRANCIA,CORDOBA,SAN JUSTO,"-62,6333","-31,4",,,5136,X6,,
2290,X,X2417LPQ,LA PAQUITA,CORDOBA,SAN JUSTO,"-62,2333","-30,9000","-62,2","-30,9",5181,X6,,coincidentes varias bases
14676,X,X5941,LAS VARAS,CORDOBA,SAN JUSTO,"-62,6333","-31,8",,,5391,X6,,
2292,X,X5940LVA,LAS VARILLAS,CORDOBA,SAN JUSTO,"-62,7167","-31,8667","-62,71667","-31,86667",5392,X6,,coincidentes varias bases
3269,X,X2400LAS,LASPIUR,CORDOBA,SAN JUSTO,"-62,4833","-31,7025","-62,48199","-31,70105",5980,X6,,wikipedia
4258,X,X2423LUI,LUIS GUILLON,CORDOBA,SAN JUSTO,"-62,3667","-31,6333","-62,36667","-31,61667",4599,X6,,coincidentes varias bases
14946,X,X5139,MARULL,CORDOBA,SAN JUSTO,"-62,8333","-30,9667",,,5540,X6,,
14966,X,X5143,MIRAMAR,CORDOBA,SAN JUSTO,"-62,6667","-30,9",,,5563,X6,,
14981,X,X2417,MONTE GRANDE,CORDOBA,SAN JUSTO,"-62,3111","-30,9667",,,5579,X6,,
2298,X,X2421MOR,MORTEROS,CORDOBA,SAN JUSTO,"-62,0000","-30,7000",-62,"-30,71667",5589,X6,,coincidentes varias bases
15076,X,X5141,PLUJUNTA,CORDOBA,SAN JUSTO,"-62,5833","-30,975",,,5690,X6,,
3365,X,X2415PÑA,PORTEÑA,CORDOBA,SAN JUSTO,"-62,1167","-30,9667","-62,06667","-31,03333",5693,X6,,dices.net
15097,X,X2433,POZO DEL CHAJA,CORDOBA,SAN JUSTO,"-62,825","-31,2917",,,5712,X6,,
2311,X,X5945,SACANTA,CORDOBA,SAN JUSTO,"-63,0667","-31,6667",,,5835,X6,,
2316,X,X2400SFR,SAN FRANCISCO,CORDOBA,SAN JUSTO,"-62,0714","-31,4352","-62,08469","-31,42901",5870,X6,,wikipedia
3453,X,X2419,SEEBER,CORDOBA,SAN JUSTO,"-61,9833","-30,9167",,,5987,X6,,
15272,X,X2436NL8,TRANSITO,CORDOBA,SAN JUSTO,"-63,1833","-31,4167","-63,2","-31,43333",6052,X6,,coincidentes varias bases
15286,X,X5143,VACAS BLANCAS,CORDOBA,SAN JUSTO,"-62,6667","-30,9",,,6069,X6,,
15571,X,X5947,VILLA SAN ESTEBAN,CORDOBA,SAN JUSTO,"-62,8667","-31,65",,,6159,X6,,
3527,X,X2413VIV,VILLA VALTELINA,CORDOBA,SAN JUSTO,"-62,2500","-31,0333","-62,25","-31,03333",4619,X6,,coincidentes varias bases
15586,X,X2435,VILLA VAUDAGNA,CORDOBA,SAN JUSTO,"-63,0667","-31,2667",,,6174,X6,,
15587,X,X2426,VILLA VIEJA,CORDOBA,SAN JUSTO,"-62,7","-31,2667",,,6175,X6,,
2238,X,X5186ALT,ALTA GRACIA,CORDOBA,SANTA MARIA,"-64,4333","-31,6667","-64,43333","-31,66667",4241,X15,,coincidentes varias bases
13642,X,X5189OE7,ANISACATE,CORDOBA,SANTA MARIA,"-64,4000","-31,7333","-64,39943","-31,70529",4263,X15,,dices.net
2907,X,X5101BCB,"BAJO CHICO,DEPARTA",CORDOBA,SANTA MARIA,"-64,1300","-31,7170","-64,18039","-31,40525",50053,X15,,mapawi
13697,X,X5123UE8,BARRIO DEAN FUNES,CORDOBA,SANTA MARIA,"-64,0167","-31,5667","-64,06667","-31,50556",4324,X15,,coincidentes varias bases
13712,X,X5187WE5,BOSQUE ALEGRE,CORDOBA,SANTA MARIA,"-64,6333","-31,7167","-64,20606","-31,48166",4342,X15,,mapawi
2746,X,X5121DES,DESPEÑADEROS,CORDOBA,SANTA MARIA,"-64,2886","-31,8172","-64,18039","-31,40525",50056,X15,,wikipedia
13820,X,X5121EG6,DESPEÑADEROS,CORDOBA,SANTA MARIA,"-64,1804","-31,4053",,,,X15,,coincidentes varias bases
14466,X,X5187EH4,ESTANCIA LA PUNTA DEL AGUA,CORDOBA,SANTA MARIA,"-64,6333","-31,7167","-64,2566","-31,64617",4921,X15,,mapawi
14487,X,X5151,GENERAL ORTIZ DE OCAMPO,CORDOBA,SANTA MARIA,"-64,4","-31,35",,,4949,X15,,
14091,X,X5187YH6,LA FALDA DEL CARMEN,CORDOBA,SANTA MARIA,"-64,6333","-31,7167","-64,45","-31,58333",5133,X15,,coincidentes varias bases
14116,X,X5119BI4,LA LAGUNILLA,CORDOBA,SANTA MARIA,"-64,3667","-31,5333","-64,23463","-31,43694",5159,X15,,wikipedia
14759,X,X5101IJ8,LOS OLIVARES,CORDOBA,SANTA MARIA,"-64,4000","-31,6333","-64,4","-31,63333",5478,X15,,coincidentes varias bases
14762,X,X5187JJ2,LOS PARAISOS,CORDOBA,SANTA MARIA,"-64,6333","-31,7167","-64,09638","-31,45988",5481,X15,,coincidentes varias bases
14921,X,X5101,LOZADA,CORDOBA,SANTA MARIA,"-64,0833","-31,65",,,5514,X15,,
14933,X,X5101OJ1,MALAGUEÑO,CORDOBA,SANTA MARIA,"-64,3667","-31,4667","-64,38333","-31,46667",5526,X15,,coincidentes varias bases
31322,X,X5110MLG,MALAGUEÑO,CORDOBA,SANTA MARIA,"-64,3575","-31,4639",,,,X15,,coincidentes varias bases
14982,X,X5119,MONTE GRANDE RAFAEL GARCIA,CORDOBA,SANTA MARIA,"-64,2056","-31,5667",,,5580,X15,,
3329,X,X5119MRL,MONTE RALO,CORDOBA,SANTA MARIA,"-64,2500","-31,9167","-64,25","-31,91667",5584,X15,,acageopc
4341,X,X5119RCI,RAFAEL GARCIA,CORDOBA,SANTA MARIA,"-64,2667","-31,6500","-64,26667","-31,63333",5781,X15,,coincidentes varias bases
14887,X,X5121,SAN ANTONIO,CORDOBA,SANTA MARIA,"-63,688","-31,5954",,,5849,X15,,
15260,X,X5123ML5,TOLEDO,CORDOBA,SANTA MARIA,"-64,0167","-31,5667","-64,03333","-31,56667",6039,X15,,coincidentes varias bases
15296,X,X5189QL5,VILLA ANISACATE,CORDOBA,SANTA MARIA,"-64,4072","-31,7186","-64,3996","-31,73353",6084,X15,,wikipedia
15562,X,X5101WL2,VILLA PARQUE SANTA ANA,CORDOBA,SANTA MARIA,"-64,3539","-31,5869","-64,20028","-30,81806",6149,X15,,wikipedia
15575,X,X5186XL6,VILLA SANTA MARIA,CORDOBA,SANTA MARIA,"-64,4667","-31,7500","-64,46667","-31,75",6163,X15,,wikipedia
15597,X,X5101AM1,YOCSINA,CORDOBA,SANTA MARIA,"-64,3667","-31,4500","-64,38333","-31,45",6188,X15,,coincidentes varias bases
2236,X,X5854ALM,ALMAFUERTE,CORDOBA,TERCERO ARRIBA,"-64,4267","-32,2000","-64,25","-32,2",4238,X19,,dices.net
3107,X,X5853,CORRALITO,CORDOBA,TERCERO ARRIBA,"-64,2","-32,05",,,4653,X19,,
3119,X,X5919DVS,DALMACIO VELEZ SARS,CORDOBA,TERCERO ARRIBA,"-63,5833","-32,6000","-63,6","-32,61667",4677,X19,,coincidentes varias bases
3178,X,X5933GGH,GENERAL FOTHERINGHA,CORDOBA,TERCERO ARRIBA,"-63,8667","-32,3167","-63,86992","-32,33078",4946,X19,,coincidentes varias bases
2272,X,X5929HER,HERNANDO,CORDOBA,TERCERO ARRIBA,"-63,7333","-32,4167","-63,7","-32,43333",4970,X19,,coincidentes varias bases
3218,X,X5984,JAMES CRAIK,CORDOBA,TERCERO ARRIBA,"-63,4667","-32,15",,,5004,X19,,
3264,X,X5931LIS,LAS ISLETILLAS,CORDOBA,TERCERO ARRIBA,"-63,9667","-32,5167","-63,93333","-32,51667",5332,X19,,coincidentes varias bases
2288,X,X5921LPE,LAS PERDICES,CORDOBA,TERCERO ARRIBA,"-63,6833","-32,6833","-63,7108","-32,69409",5365,X19,,coincidentes varias bases
14768,X,X5850,LOS POTREROS,CORDOBA,TERCERO ARRIBA,"-64,0333","-32,1333",,,5487,X19,,
2300,X,X5980OLI,OLIVA,CORDOBA,TERCERO ARRIBA,"-63,5667","-32,0500","-63,58333","-32,05",5615,X19,,coincidentes varias bases
3343,X,X5931,PAMPAYASTA NORTE,CORDOBA,TERCERO ARRIBA,"-63,6333","-32,2333",,,5638,X19,,
15029,X,X5931YJ7,PAMPAYASTA SUR,CORDOBA,TERCERO ARRIBA,"-63,6667","-32,2500","-63,66667","-32,25",5639,X19,,acageopc
3400,X,X5850RTE,RIO TERCERO,CORDOBA,TERCERO ARRIBA,"-64,1000","-32,1833","-64,11667","-32,18333",5821,X19,,coincidentes varias bases
2321,X,X5933TAN,TANCACHA,CORDOBA,TERCERO ARRIBA,"-63,9833","-32,2500","-63,98333","-32,25",6021,X19,,coincidentes varias bases
3497,X,X5935VAS,VILLA ASCASUBI,CORDOBA,TERCERO ARRIBA,"-63,8833","-32,1667","-63,83333","-32,16667",6085,X19,,coincidentes varias bases
14648,X,X5238,LAS PEÑAS,CORDOBA,TOTORAL,"-63,998056","-30,563889",,,5360,X7,,
4598,X,X5236VTO,VILLA DEL TOTORAL,CORDOBA,TOTORAL,"-63,7167","-30,8167","-63,71667","-30,81667",6113,X7,,coincidentes varias bases
15328,X,X5236,VILLA GENERAL MITRE,CORDOBA,TOTORAL,"-63,7167","-30,8167",,,6126,X7,,
13636,X,X5205OE1,ALTO VERDE,CORDOBA,TULUMBA,"-64,1167","-30,1833","-64,11667","-30,18333",4256,X2,,coincidentes varias bases
3220,X,X5244JDD,JOSE DE LA DORMIDA,CORDOBA,TULUMBA,"-63,9333","-30,3500","-63,93333","-30,38333",5892,X2,,coincidentes varias bases
14224,X,X5231NI4,LAS ARRIAS,CORDOBA,TULUMBA,"-63,5833","-30,3500","-63,58333","-30,35",5277,X2,,acageopc
14691,X,X5244BJ3,LOS ALAMOS,CORDOBA,TULUMBA,"-63,8000","-30,4000","-63,8","-30,4",5408,X2,,acageopc
15109,X,X5244,POZO SOLO,CORDOBA,TULUMBA,"-64,1278","-30,6944",,,5725,X2,,
13624,X,X5907,ALTO ALEGRE,CORDOBA,UNION,"-63,1607","-32,3095",,,4244,X20,,MAPAWI
13684,X,X2572TE4,BALLESTEROS,CORDOBA,UNION,"-63,0333","-32,5833","-62,98333","-32,55",4310,X20,,coincidentes varias bases
2242,X,X2550BEL,BELL VILLE,CORDOBA,UNION,"-62,7000","-32,6167","-62,66667","-32,63333",4332,X20,,coincidentes varias bases
13706,X,X2664VE8,BENJAMIN GOULD,CORDOBA,UNION,"-62,7333","-33,5833","-62,7176","-33,59929",4335,X20,,coincidentes varias bases
2246,X,X2650CAN,CANALS,CORDOBA,UNION,"-62,8833","-33,5500","-62,88333","-33,56667",4424,X20,,coincidentes varias bases
3053,X,X2561CST,CHILIBROSTE,CORDOBA,UNION,"-62,5000","-32,3333","-62,48333","-32,31667",4508,X20,,coincidentes varias bases
3059,X,X2559CTR,CINTRA,CORDOBA,UNION,"-62,6556","-32,3111","-62,65","-32,3",4520,X20,,wikipedia
3072,X,X2651CBI,COLONIA BISMARCK,CORDOBA,UNION,"-62,7136","-33,3008","-62,71667","-33,3",4535,X20,,wikipedia
14026,X,X2651QF5,COLONIA BREMEN,CORDOBA,UNION,"-62,7167","-33,4667","-62,71667","-33,45",4538,X20,,coincidentes varias bases
14450,X,X2550CH6,ESTACION BELL VILLE,CORDOBA,UNION,"-62,7000","-32,6167","-64,16111","-32,12222",4905,X20,,coincidentes varias bases
4596,X,X2557,IDIAZABAL,CORDOBA,UNION,"-63,0333","-32,8",,,4984,X20,,
3227,X,X2553JPS,JUSTINIANO POSSE,CORDOBA,UNION,"-62,6667","-32,8833","-62,66667","-32,88333",5016,X20,,coincidentes varias bases
14185,X,X5949,LA TIGRA,CORDOBA,UNION,"-62,4667","-32,0333",,,5234,X20,,
2279,X,X2657LAB,LABORDE,CORDOBA,UNION,"-62,8572","-33,1547","-62,85","-33,15",5255,X20,,wikipedia
3327,X,X2659MMA,MONTE MAIZ,CORDOBA,UNION,"-62,6000","-33,2000","-62,63112","-33,29791",5583,X20,,coincidentes varias bases
2756,X,X2568MOS,MORRISON,CORDOBA,UNION,"-62,8333","-32,6000","-62,83333","-32,6",5588,X20,,coincidentes varias bases
2299,X,X2563NOE,NOETINGER,CORDOBA,UNION,"-62,3167","-32,3667","-62,31667","-32,36667",5602,X20,,coincidentes varias bases
3342,X,X2555OÑZ,ORDOÑEZ,CORDOBA,UNION,"-62,8833","-32,8406","-64,35998","-33,14161",5623,X20,,wikipedia
15016,X,X5951,OVERA NEGRA,CORDOBA,UNION,"-62,3667","-32,0417",,,5625,X20,,
2302,X,X2679PAS,PASCANAS,CORDOBA,UNION,"-63,0500","-33,1333","-63,05","-33,11667",5642,X20,,coincidentes varias bases
3370,X,X2651PIT,PUEBLO ITALIANO,CORDOBA,UNION,"-62,8500","-33,8833","-62,83333","-32,88333",5733,X20,,coincidentes varias bases
14789,X,X2555,PUEBLO VIEJO,CORDOBA,UNION,"-62,8333","-32,8333",,,5736,X20,,
4213,X,X2559SLI,SAN ANTONIO DE LITIN,CORDOBA,UNION,"-62,6333","-32,2000","-62,63333","-32,2",5854,X20,,coincidentes varias bases
3431,X,X2566SMS,SAN MARCOS SUD,CORDOBA,UNION,"-62,4667","-32,6333","-62,6","-32,6",5901,X20,,coincidentes varias bases
4207,X,X2671VIM,VIAMONTE,CORDOBA,UNION,"-63,0833","-33,7500","-63,08333","-33,75",6075,X20,,acageopc
2331,X,X2655WEN,WENCESLAO ESCALANTE,CORDOBA,UNION,"-62,7500","-33,1667","-62,78333","-33,18333",6181,X20,,coincidentes varias bases
4311,W,W3432BEV,BELLA VISTA,CORRIENTES,BELLA VISTA,"-59,0400","-28,5100","-59,03333","-28,51667",6284,W14,,coincidentes varias bases
15853,W,W3432YO4,LOMAS ESTE,CORRIENTES,BELLA VISTA,"-59,0500","-28,5000","-58,84546","-29,45774",6886,W14,,coincidentes varias bases
2961,W,W3400BJN,BARRIO JARDIN,CORRIENTES,CAPITAL,"-58,0739","-28,0275","-58,07389","-28,02746",7440,W5,,Revisar
2211,W,W3400COR,CORRIENTES,CORRIENTES,CAPITAL,"-58,8333","-27,4667","-58,83333","-27,46667",6471,W5,,coincidentes varias bases
16425,W,W3400OP4,PARQUE SAN MARTIN,CORRIENTES,CAPITAL,"-58,8417","-27,4750","-56,55499","-29,13237",7033,W5,,coincidentes varias bases
16526,W,W3416ZP6,RIACHUELO,CORRIENTES,CAPITAL,"-58,7500","-27,5833","-58,75","-27,58333",7136,W5,,coincidentes varias bases
16689,W,W3401RQ7,SANTA ANA,CORRIENTES,CAPITAL,"-58,6667","-27,4667","-58,66667","-27,46667",7302,W5,,Revisar
15499,W,W3220YM1,COLONIA BARRIENTES,CORRIENTES,CURUZU CUATIA,"-58,0500","-29,8500","-58,05","-29,85",6409,W20,,Revisar
15525,W,W3358AN9,COLONIA LIEBIG S,CORRIENTES,CURUZU CUATIA,"-56,6150","-28,0117","-56,61501","-28,01173",6435,W20,,Revisar
2212,W,W3460CUR,CURUZU CUATIA,CORRIENTES,CURUZU CUATIA,"-58,0500","-29,7833","-58,05","-29,78333",6503,W20,,Revisar
2213,W,W3196ESQ,ESQUINA,CORRIENTES,ESQUINA,"-59,5333","-30,0167","-59,5","-30,01667",6565,W23,,coincidentes varias bases
16166,W,W3196WQ9,SARANDI,CORRIENTES,ESQUINA,"-59,1892","-30,0140","-59,18916","-30,01404",7350,W23,,Revisar
2847,W,W3342AGU,"AGUAPEY, GOB.ING.V",CORRIENTES,GENERAL ALVEAR,"-56,6000","-29,0833","-56,6","-29,08333",6203,W17,,Revisar
4347,W,W3344AVR,ALVEAR,CORRIENTES,GENERAL ALVEAR,"-56,5500","-29,1000","-56,55","-29,1",6225,W17,,acageopc
2214,W,W3450GOY,GOYA,CORRIENTES,GOYA,"-59,2667","-29,1333","-59,25273","-29,13997",6646,W21,,coincidentes varias bases
16524,W,W3450ZP4,REMANSO,CORRIENTES,GOYA,"-59,0944","-29,2444","-58,4014","-29,33558",7134,W21,,coincidentes varias bases
15989,W,W3302ZN5,IBIRITANGAY,CORRIENTES,ITUZAINGO,"-56,5542","-27,5000","-57,5905","-28,26716",6660,W4,,coincidentes varias bases
2217,W,W3302ITU,ITUZAINGO,CORRIENTES,ITUZAINGO,"-56,6833","-27,6000","-56,68333","-27,58333",6688,W4,,coincidentes varias bases
16529,W,W3409ZP9,RINCON,CORRIENTES,ITUZAINGO,"-56,2624","-27,4103","-56,26236","-27,41033",7139,W4,,Revisar
4166,W,W3300ITA,RINCON ITAEMBE,CORRIENTES,ITUZAINGO,"-55,8833","-27,3833","-56,92365","-30,28667",7159,W4,,coincidentes varias bases
15681,W,W3440HN2,CRUCECITAS SANTA LUCIA,CORRIENTES,LAVALLE,"-58,4451","-28,6737","-58,44513","-28,67367",6492,W19,,Revisar
15973,W,W3445XN7,GOBERNADOR JUAN E MARTINEZ,CORRIENTES,LAVALLE,"-58,9344","-28,9118","-58,93438","-28,91176",6643,W19,,Revisar
4591,W,W3445SLU,SANTA LUCIA,CORRIENTES,LAVALLE,"-59,1000","-28,9833","-59,1","-28,98333",7317,W19,,Revisar
2220,W,W3470MER,MERCEDES,CORRIENTES,MERCEDES,"-58,0833","-29,2000","-58,06667","-29,18333",6955,W18,,coincidentes varias bases
4592,W,W3226MOC,MOCORETA,CORRIENTES,MONTE CASEROS,"-57,9667","-30,6333","-57,96667","-30,61667",6962,W25,,coincidentes varias bases
3325,W,W3220MCA,MONTE CASEROS,CORRIENTES,MONTE CASEROS,"-57,6500","-30,2500","-57,63333","-30,25",6965,W25,,coincidentes varias bases
16496,W,W3226WP3,PUERTO JUAN DE DIOS,CORRIENTES,MONTE CASEROS,"-57,9667","-30,6333","-57,9","-30,56667",7106,W25,,coincidentes varias bases
2223,W,W3230PDL,PASO DE LOS LIBRES,CORRIENTES,PASO DE LOS LIBRES,"-57,0833","-29,7167","-57,15208","-29,68943",7047,W22,,coincidentes varias bases
16523,W,W3230ZP3,REDUCCION,CORRIENTES,PASO DE LOS LIBRES,"-57,1083","-29,6833","-58,02423","-28,64389",7133,W22,,coincidentes varias bases
4593,W,W3420SAL,SALADAS,CORRIENTES,SALADAS,"-58,6333","-28,2500","-58,63333","-28,25",7173,W13,,coincidentes varias bases
16182,W,W3420YQ7,SOSA CUE,CORRIENTES,SALADAS,"-58,6375","-28,2875","-59,04162","-28,58948",7366,W13,,coincidentes varias bases
16437,W,W3409PP7,PASO DE LA PATRIA,CORRIENTES,SAN COSME,"-58,5833","-27,3167","-58,58333","-27,31667",7045,W2,,coincidentes varias bases
16589,W,W3412GQ6,SAN COSME,CORRIENTES,SAN COSME,"-58,5167","-27,3667","-58,51667","-27,36667",7201,W2,,coincidentes varias bases
4313,W,W3403PLR,SAN LUIS DEL PALMAR,CORRIENTES,SAN LUIS DEL PALMAR,"-58,5667","-27,5167","-58,56667","-27,51667",7263,W6,,coincidentes varias bases
15969,W,W3351,GARRUCHOS,CORRIENTES,SANTO TOME,"-55,65","-28,1833",,,6639,W11,,
15970,W,W3342XN4,GDOR ING V VIRASORO,CORRIENTES,SANTO TOME,"-56,7930","-28,8349","-56,79299","-28,83491",6640,W11,,Revisar
15986,W,W3342ZN2,IBERA,CORRIENTES,SANTO TOME,"-56,0200","-28,1667","-58,83453","-27,49838",6657,W11,,coincidentes varias bases
16683,W,W3342,SAN VICENTE,CORRIENTES,SANTO TOME,"-56,1166","-28,25",0,0,7296,W11,Tareirí,
16164,W,W3340WQ7,SANTO TOME,CORRIENTES,SANTO TOME,"-56,0500","-28,5500","-56,03333","-28,55",7348,W11,,coincidentes varias bases
16185,W,W3340ZQ1,TABLADA,CORRIENTES,SANTO TOME,"-57,5729","-25,2775","-57,57293","-25,2775",7369,W11,,Revisar
16169,W,W3463XQ3,SAUCE,CORRIENTES,SAUCE,"-58,7833","-30,0833","-58,78333","-30,08333",7353,W24,,Revisar
16339,E,E3269QR2,ARROYO BARU,ENTRE RIOS,COLON,"-58,4333","-31,8667","-58,45","-31,86667",7531,E9,,coincidentes varias bases
4186,E,E3280CCC,COLON,ENTRE RIOS,COLON,"-58,1333","-32,2167","-58,13333","-32,23333",7680,E9,,coincidentes varias bases
17032,E,E3281NS2,COLONIA HUGHES,ENTRE RIOS,COLON,"-58,3167","-32,3000","-58,23333","-32,3",7750,E9,,coincidentes varias bases
17431,E,E3269YT1,KILOMETRO 344,ENTRE RIOS,COLON,"-58,4611","-31,9389","-58,46667","-31,76667",8104,E9,Arroyo Baru,mapawi
17445,E,E3280ZT6,KILOMETRO 49,ENTRE RIOS,COLON,"-58,2333","-32,3833","-58,60381","-32,10666",8118,E9,,mapawi
17446,E,E3287ZT7,KILOMETRO 50,ENTRE RIOS,COLON,"-58,3000","-31,7833","-58,28333","-31,76667",8119,E9,,mapawi
17468,E,E3269CU2,LA CLARITA,ENTRE RIOS,COLON,"-58,4000","-31,9667","-58,4","-31,98333",8141,E9,,coincidentes varias bases
17643,E,E3283VU6,PERUCHO VERNA,ENTRE RIOS,COLON,"-58,2167","-32,1917","-58,31623","-32,17691",8327,E9,,coincidentes varias bases
17668,E,E3265YU4,PUENTE DE GUALEGUAYCHU,ENTRE RIOS,COLON,"-58,4667","-32,1083","-60,52565","-31,73873",8354,E9,,coincidentes varias bases
4192,E,E3283SNJ,SAN JOSE,ENTRE RIOS,COLON,"-58,2167","-32,2000","-58,21667","-32,21667",8451,E9,Villa San José,mapawi
